type,title,url,parent_url,local_path,status,size_bytes,seconds,error
post,Depth Fade,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119749,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Depth Fade.html,REPLACED,230059,17.875,
post,Materials Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2159191565,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/Materials Review.html,REPLACED,232787,12.638,
post,Guiding Principles Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878813,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Guiding Principles Lecture.html,REPLACED,229657,14.127,
post,Gameplay Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878814,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Gameplay Lecture.html,REPLACED,223973,14.518,
post,Shape Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878816,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Shape Lecture.html,REPLACED,223847,13.455,
post,Value Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878818,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Value Lecture.html,REPLACED,224091,14.931,
post,Color Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878819,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Color Lecture.html,REPLACED,224127,15.162,
post,Timing Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878817,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Timing Lecture.html,REPLACED,224015,13.663,
post,Composition Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2172662532,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Composition Lecture.html,REPLACED,223502,14.302,
post,Art Foundations Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2159747907,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/Art Foundations Review.html,REPLACED,226484,9.119,
post,Introduction,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573/posts/2172935839,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573,Hand-Crafted 3D VFX_ Level 1/League of Effects (Fan Art) Breakdowns/Introduction.html,REPLACED,228325,13.106,
post,Breakdown: Super Mega Death Rocket (Fan Art),https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573/posts/2172935843,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573,Hand-Crafted 3D VFX_ Level 1/League of Effects (Fan Art) Breakdowns/Breakdown_ Super Mega Death Rocket (Fan Art).html,REPLACED,230760,13.560,
post,Nibilli's Explosion,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791767,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Explosion.html,REPLACED,235731,13.498,
post,Nibilli's Muzzle Flash,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791771,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Muzzle Flash.html,REPLACED,227260,14.499,
post,Nibilli's Curve Mesh,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791773,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Curve Mesh.html,REPLACED,231353,15.413,
post,QbieShay's Godot Curve Mesh,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791777,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/QbieShay's Godot Curve Mesh.html,REPLACED,226941,16.508,
post,Nibilli's Aura Effect,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791780,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Aura Effect.html,REPLACED,232519,17.645,
post,Nibilli's Shield Effect,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791782,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Shield Effect.html,REPLACED,231751,16.163,
post,Nibilli's Beam,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791785,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Beam.html,REPLACED,232351,17.500,
post,Nibilli's Anime Flare,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166791786,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Anime Flare.html,REPLACED,230115,16.732,
post,Nibilli's Magic Orb,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2166986602,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's Magic Orb.html,REPLACED,227968,15.664,
post,Nibilli's & QbieShay's Slash,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2170228718,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Nibilli's & QbieShay's Slash.html,REPLACED,231281,17.557,
post,Ben's Fire Flippbook,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100/posts/2181722496,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/Ben's Fire Flippbook.html,REPLACED,225332,18.913,
post,Series Introduction,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162146160,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Series Introduction.html,REPLACED,223399,16.781,
post,Color Lerp & Gradients,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057683,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Color Lerp & Gradients.html,REPLACED,229007,371.516,
post,Unity Scene Setup,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162146164,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Unity Scene Setup.html,REPLACED,228293,15.946,
post,Ambient Fog Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162146167,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Ambient Fog Breakdown.html,REPLACED,232115,16.967,
post,Informative Video - Fire,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2160399414,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Informative Video - Fire.html,REPLACED,228594,18.218,
post,Depth Fade,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057853,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/Depth Fade.html,REPLACED,232836,322.089,
post,Campfire Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2160399416,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Campfire Breakdown.html,REPLACED,230158,20.495,
post,Hit Impact Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147023,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Hit Impact Breakdown.html,REPLACED,225252,31.591,
post,Informative Video - Lightning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147855,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Informative Video - Lightning.html,REPLACED,224018,24.061,
post,Informative Video - Water,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147067,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Informative Video - Water.html,REPLACED,223935,23.658,
post,Waterfall Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162173099,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Waterfall Breakdown.html,REPLACED,224728,7.939,
post,Series Introduction,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389607,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Series Introduction.html,REPLACED,223143,7.879,
post,Unreal Scene Setup,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389612,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Unreal Scene Setup.html,REPLACED,227785,9.321,
post,Fog Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062959,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Fog Breakdown.html,REPLACED,230463,15.516,
post,Fireball Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162148002,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Fireball Breakdown.html,REPLACED,227874,65.751,
post,Campfire Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062961,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Campfire Breakdown.html,REPLACED,231342,17.052,
post,Informative Video - Fire,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389431,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Informative Video - Fire.html,REPLACED,227736,19.046,
post,Hit Impact Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062964,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Hit Impact Breakdown.html,REPLACED,230793,12.636,
post,Informative Video - Lightning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389451,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Informative Video - Lightning.html,REPLACED,224001,14.561,
post,Lightning Beam Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062967,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Lightning Beam Breakdown.html,REPLACED,229102,17.162,
post,Sword Swipe Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173062972,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Sword Swipe Breakdown.html,REPLACED,229569,15.376,
post,Fireball Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173621490,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Fireball Breakdown.html,REPLACED,225449,13.243,
post,Informative Video - Water,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173389465,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Informative Video - Water.html,REPLACED,223918,14.701,
post,Waterfall Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245/posts/2173063011,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/Waterfall Breakdown.html,REPLACED,229896,13.313,
post,Congrats!,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605604/posts/2158879035,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605604,Hand-Crafted 3D VFX_ Level 1/Level 1 ✅/Congrats!.html,REPLACED,222200,13.254,
post,Project Download,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459356/posts/2160739666,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459356,Hand-Crafted 3D VFX_ Level 2/Project - Download/Project Download.html,REPLACED,102537,15.353,
post,Lesson Survey,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605604/posts/2160626420,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605604,Hand-Crafted 3D VFX_ Level 1/Level 1 ✅/Lesson Survey.html,REPLACED,224918,24.275,
post,Lightning Beam Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147174,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Lightning Beam Breakdown.html,REPLACED,228154,196.233,
post,Sword Swipe Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572/posts/2162147611,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/Sword Swipe Breakdown.html,REPLACED,224021,190.286,
post,Unity Project Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459356/posts/2162168914,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459356,Hand-Crafted 3D VFX_ Level 2/Project - Download/Unity Project Overview.html,REPLACED,99040,15.401,
