type,title,url,parent_url,local_path,status
post,Timing Offset - Looping Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429855,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Timing Offset - Looping Effects.html,DISCOVERED
post,Rotating Keys - Looping Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429904,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Rotating Keys - Looping Effects.html,DISCOVERED
post,Wave Principle - Looping Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429923,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Wave Principle - Looping Effects.html,DISCOVERED
post,Linear Keyframes - Looping Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429925,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Linear Keyframes - Looping Effects.html,DISCOVERED
post,Effects in Motion - Overlapping Action,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203/posts/2171429927,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/Effects in Motion - Overlapping Action.html,DISCOVERED
post,2D FX Basics Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153488366/posts/2170122606,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153488366,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/Review/2D FX Basics Review.html,DISCOVERED
post,Introduction & First Batch Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214/posts/2158960251,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/Introduction & First Batch Animation.html,DISCOVERED
post,First Batch Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214/posts/2158960254,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/First Batch Cleanup.html,DISCOVERED
post,Second Batch Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214/posts/2158960255,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/Second Batch Animation.html,DISCOVERED
post,Second Batch Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214/posts/2158960259,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/Second Batch Cleanup.html,DISCOVERED
post,Straight-Ahead Approach,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215/posts/2158960241,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/Straight-Ahead Approach.html,DISCOVERED
post,Animation Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215/posts/2158960242,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/Animation Cleanup.html,DISCOVERED
post,Symbol Technique,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215/posts/2158960244,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/Symbol Technique.html,DISCOVERED
post,Animating Sparkles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960232,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Animating Sparkles.html,DISCOVERED
post,Cleanup Sparkle Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960234,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Cleanup Sparkle Animation.html,DISCOVERED
post,Adding Glows,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960236,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/Adding Glows.html,DISCOVERED
post,BONUS -  Attempted Sparkle Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217/posts/2158960237,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/BONUS -  Attempted Sparkle Animation.html,DISCOVERED
post,Reference Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960178,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Reference Review.html,DISCOVERED
post,Final Lightning Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960179,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Final Lightning Review.html,DISCOVERED
post,First Attempts,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960181,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/First Attempts.html,DISCOVERED
post,Third Attempt,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960183,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Third Attempt.html,DISCOVERED
post,Cleanup & Polish,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219/posts/2158960205,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/Cleanup & Polish.html,DISCOVERED
post,Concept Sketches & Timing Pass,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960130,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Concept Sketches & Timing Pass.html,DISCOVERED
post,Rough Animation: Part 1,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960132,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation_ Part 1.html,DISCOVERED
post,Rough Animation: Part 2,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960138,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation_ Part 2.html,DISCOVERED
post,Rough Animation Revisions,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960141,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation Revisions.html,DISCOVERED
post,Rough Animation Touch Up,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960144,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Rough Animation Touch Up.html,DISCOVERED
post,Cleanup & First Color Pass,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960145,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Cleanup & First Color Pass.html,DISCOVERED
post,Second Color Pass,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960149,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Second Color Pass.html,DISCOVERED
post,Final Steps (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220/posts/2158960151,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/Final Steps (Unnarrated).html,DISCOVERED
post,Applied Foundations Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659705/posts/2159034317,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659705,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Review/Applied Foundations Review.html,DISCOVERED
post,Intro & Fire Techniques,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461/posts/2158960532,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Intro & Fire Techniques.html,DISCOVERED
post,Wisp Technique,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461/posts/2158960533,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Wisp Technique.html,DISCOVERED
post,Zap Technique,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461/posts/2158960535,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Zap Technique.html,DISCOVERED
post,Goo Technique,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461/posts/2158960538,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Painting Techniques/Goo Technique.html,DISCOVERED
post,Intro to FX Concept Painting Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659772/posts/2159034812,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659772,Hand-Drawn 2D FX_ Level 1/Intro to FX Concept Painting - Design/Review/Intro to FX Concept Painting Review.html,DISCOVERED
post,Fire Explosion Thumbnails,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650/posts/2159032250,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Fire Explosion Thumbnails.html,DISCOVERED
post,Painting & Commentary (version 1),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650/posts/2159032251,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Painting & Commentary (version 1).html,DISCOVERED
post,Painting & Commentary (version 2),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650/posts/2159032252,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Painting & Commentary (version 2).html,DISCOVERED
post,Fire Explosion Paintover - Jeff Gates,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650/posts/2159032253,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Fire Explosion/Fire Explosion Paintover - Jeff Gates.html,DISCOVERED
post,Painting & Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627651/posts/2159032254,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627651,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Wispy Cloud/Painting & Commentary.html,DISCOVERED
post,Thumbnails,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652/posts/2159032255,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Lightning Zap/Thumbnails.html,DISCOVERED
post,Painting & Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652/posts/2159032257,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Lightning Zap/Painting & Commentary.html,DISCOVERED
post,Thumbnails,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654/posts/2159032258,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Goo Splat/Thumbnails.html,DISCOVERED
post,Painting & Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654/posts/2159032259,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Goo Splat/Painting & Commentary.html,DISCOVERED
post,Painting & Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627655/posts/2159032261,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627655,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Sparker & Aquanna Illustration/Painting & Commentary.html,DISCOVERED
post,FX Concept Painting Elemental Studies Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659778/posts/2159034814,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659778,Hand-Drawn 2D FX_ Level 1/FX Concept Painting Elemental Studies - Design/Review/FX Concept Painting Elemental Studies Review.html,DISCOVERED
post,Corona Shine,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237/posts/2158959854,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Corona Shine.html,DISCOVERED
post,Dissipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237/posts/2158959876,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Dissipation.html,DISCOVERED
post,Revisions,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237/posts/2158959893,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237,Hand-Drawn 2D FX_ Level 1/Small 2D FX Animation Studies - Animation/Light Burst/Revisions.html,DISCOVERED
