type,title,url,parent_url,local_path,status,size_bytes,seconds,error
category,Paintover Series - Explained,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Paintover Series - Explained/index.html,DOWNLOADED,929499,8.859,
category,Post-Process & Motion Graphics Track,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660577,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/index.html,DOWNLOADED,1371132,6.674,
category,Integrating FX With a Character - Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659858,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/index.html,DOWNLOADED,851761,9.034,
category,Animation & Post-Process - Track Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659817,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Animation & Post-Process - Track Overview/index.html,DOWNLOADED,628644,9.396,
category,2D FX Meme Lab - Production Styles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/2D FX Meme Lab - Production Styles/index.html,DOWNLOADED,1216518,8.835,
category,Complex 2D FX Composition Studies - Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660021,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/index.html,DOWNLOADED,839799,9.738,
category,Level 2 ✅,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660705,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2,Hand-Drawn 2D FX_ Level 2/Level 2 ✅/index.html,DOWNLOADED,584901,9.412,
category,Project - Download,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2151531435,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Project - Download/index.html,DOWNLOADED,529099,9.812,
category,Beginner Guide to VFX,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198343,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/index.html,DOWNLOADED,783724,8.573,
category,Color Theory for VFX,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605426,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Color Theory for VFX/index.html,DOWNLOADED,919700,7.117,
category,Intro to Hand-Painted Textures - Krita,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Hand-Painted Textures - Krita/index.html,DOWNLOADED,1158400,7.183,
category,Block-in VFX - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605434,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Block-in VFX - Unity/index.html,DOWNLOADED,961380,12.648,
category,Niagara Block-in VFX - Unreal 5,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Niagara Block-in VFX - Unreal 5/index.html,DOWNLOADED,1334346,11.577,
category,Intro to Procedural Textures - Substance Designer,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Procedural Textures - Substance Designer/index.html,DOWNLOADED,1138406,8.010,
category,Intro to Materials - Unreal 5,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Materials - Unreal 5/index.html,DOWNLOADED,2292569,7.309,
category,Intro to Modeling for VFX - Blender & Maya,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Modeling for VFX - Blender & Maya/index.html,DOWNLOADED,1130673,9.986,
category,Intro to Shaders - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Intro to Shaders - Unity/index.html,DOWNLOADED,1771573,9.987,
category,Art Foundational Lectures - Explained,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Art Foundational Lectures - Explained/index.html,DOWNLOADED,1183093,10.372,
category,League of Effects (Fan Art) Breakdowns,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198573,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/League of Effects (Fan Art) Breakdowns/index.html,DOWNLOADED,609545,7.298,
category,Particle Practices - Community Recordings,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2152650100,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Particle Practices - Community Recordings/index.html,DOWNLOADED,1225892,10.011,
category,Elemental Studies - Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605572,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unity/index.html,DOWNLOADED,1190369,10.267,
category,Level 1 ✅,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605604,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Level 1 ✅/index.html,DOWNLOADED,608493,7.152,
category,Elemental Studies - Unreal,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154231245,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1,Hand-Crafted 3D VFX_ Level 1/Elemental Studies - Unreal/index.html,DOWNLOADED,1235980,7.444,
category,Particle Animation - Explained,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459443,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Particle Animation - Explained/index.html,DOWNLOADED,527430,8.982,
category,Project - Download,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2151459356,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Project - Download/index.html,DOWNLOADED,755420,9.414,
category,VFX Case Studies - Unreal & Unity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613163,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/index.html,DOWNLOADED,1222353,9.546,
category,Unreal & Unity - Track Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150691176,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Unreal & Unity - Track Overview/index.html,DOWNLOADED,525671,10.085,
category,Unity Booms & Blasts - Legacy,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613259,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Unity Booms & Blasts - Legacy/index.html,DOWNLOADED,1098816,9.011,
category,Unreal Cascade Booms & Blasts - Legacy,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613360,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Unreal Cascade Booms & Blasts - Legacy/index.html,DOWNLOADED,1826513,8.882,
category,Level 2 ✅,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613450,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2,Hand-Crafted 3D VFX_ Level 2/Level 2 ✅/index.html,DOWNLOADED,596266,9.425,
category,Project - Download,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151531420,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Project - Download/index.html,DOWNLOADED,548089,9.272,
category,"Sidescroller: 2D FX, 3D FX & Implementation - Unreal 4",https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661700,https://www.vfxapprentice.com/products/apprenticeship-level-3,"Apprenticeship Level 3/Sidescroller_ 2D FX, 3D FX & Implementation - Unreal 4/index.html",DOWNLOADED,809971,9.873,
category,Soft Skills - Explained,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661675,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Soft Skills - Explained/index.html,DOWNLOADED,590176,10.071,
category,Production Level Effects - Breakdown,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152376030,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Production Level Effects - Breakdown/index.html,DOWNLOADED,1029881,8.236,
category,Production Level Effects - Unreal,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2152945612,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Production Level Effects - Unreal/index.html,DOWNLOADED,844971,11.079,
category,Apprenticeship ✅,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2151090962,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Apprenticeship ✅/index.html,DOWNLOADED,592031,10.360,
category,Apprenticeship,https://www.vfxapprentice.com/products/apprenticeship-level-3/categories/2150661743,https://www.vfxapprentice.com/products/apprenticeship-level-3,Apprenticeship Level 3/Apprenticeship/index.html,DOWNLOADED,1950478,10.517,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160299012/posts/2198376946,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160299012,VFX Apprentice Asset Library/VFX by Mario Belén/Project Download.html,REPLACED,296181,9.441,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159219593/posts/2194025583,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159219593,VFX Apprentice Asset Library/VFX by Daryna-Vladyslava Masiahina/Project Download.html,DOWNLOADED,296322,11.126,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160214336/posts/2197994713,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160214336,VFX Apprentice Asset Library/VFX by Can Bayar/Project Download.html,DOWNLOADED,295985,10.110,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160308178/posts/2198408275,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2160308178,VFX Apprentice Asset Library/VFX by Gustavo Dresch Rosa/Project Download.html,DOWNLOADED,296532,10.115,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159932504/posts/2196863699,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159932504,VFX Apprentice Asset Library/VFX by Clovis Lebret/Project Download.html,DOWNLOADED,296415,11.305,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159212997/posts/2194002394,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159212997,VFX Apprentice Asset Library/VFX by Renate Noel-Tagoe (Insert Cat)/Project Download.html,DOWNLOADED,296943,9.335,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159389664/posts/2194720546,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159389664,VFX Apprentice Asset Library/VFX by Jakub Tkáč/Project Download.html,DOWNLOADED,296653,10.437,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158892723/posts/2192668720,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158892723,VFX Apprentice Asset Library/VFX by Katie Stine/Project Download.html,DOWNLOADED,296630,11.627,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158772168/posts/2192189829,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158772168,VFX Apprentice Asset Library/VFX by Harmonie Duquesne/Project Download.html,DOWNLOADED,294926,11.645,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159389663/posts/2194720543,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159389663,VFX Apprentice Asset Library/VFX by Bruno Ferreira Belício/Project Download.html,DOWNLOADED,297273,10.140,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158892725/posts/2192668724,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158892725,VFX Apprentice Asset Library/VFX by De Andre Martin/Project Download.html,DOWNLOADED,296289,14.034,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158686925/posts/2191853781,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2158686925,VFX Apprentice Asset Library/VFX by Orçun Sarı/Project Download.html,DOWNLOADED,296549,14.049,
post,Project Download,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159728446/posts/2196052417,https://www.vfxapprentice.com/products/vfx-apprentice-asset-library/categories/2159728446,VFX Apprentice Asset Library/VFX by Martin Blasina/Project Download.html,DOWNLOADED,296428,14.060,
post,Introduction - Dan Elder,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959455,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Introduction - Dan Elder.html,DOWNLOADED,478109,18.502,
post,Intention,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959457,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Intention.html,DOWNLOADED,505833,18.004,
post,Physical Properties,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959458,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Physical Properties.html,DOWNLOADED,533239,18.033,
post,Composition (Staging),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959461,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Composition (Staging).html,DOWNLOADED,457492,18.008,
post,Solid Drawing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140/posts/2158959462,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627140,Hand-Drawn 2D FX_ Level 1/FX Design Principles - Explained/Solid Drawing.html,DOWNLOADED,446673,14.614,
post,Straight-Ahead & Key Framing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959481,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Straight-Ahead & Key Framing.html,DOWNLOADED,485228,13.631,
post,Number of Frames,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959480,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Number of Frames.html,DOWNLOADED,514100,14.141,
post,Ease In & Ease Out,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959484,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Ease In & Ease Out.html,DOWNLOADED,518729,14.374,
post,Anticipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959485,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Anticipation.html,DOWNLOADED,437520,13.317,
post,Follow-through,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959487,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Follow-through.html,DOWNLOADED,472238,13.282,
post,Impulse & Rhythm,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959486,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Impulse & Rhythm.html,DOWNLOADED,457080,14.365,
post,Arcs,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959488,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Arcs.html,DOWNLOADED,441884,13.897,
post,Stretch & Smear,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959490,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141,Hand-Drawn 2D FX_ Level 1/FX Timing Principles - Explained/Stretch & Smear.html,DOWNLOADED,438562,13.215,
category,Lesson Sketch,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Lesson Sketch/index.html,DOWNLOADED,1030074,8.855,
post,Animation and Design Tracks Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659695/posts/2158959571,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659695,Hand-Drawn 2D FX_ Level 1/Animation & Design - Track Overview/Animation and Design Tracks Overview.html,DOWNLOADED,479226,12.201,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659699,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Review/index.html,DOWNLOADED,564494,12.070,
post,Drawing with Confidence,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959654,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Drawing with Confidence.html,DOWNLOADED,508154,13.262,
post,Thinking in 3D,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959670,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Thinking in 3D.html,DOWNLOADED,435494,8.805,
post,Drawing in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959671,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Drawing in Perspective.html,DOWNLOADED,459029,14.326,
post,Cylinders in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959673,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Cylinders in Perspective.html,DOWNLOADED,429648,14.614,
post,Finding the Right Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959675,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Finding the Right Perspective.html,DOWNLOADED,427736,14.188,
post,Combining Shapes in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960367,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Combining Shapes in Perspective.html,DOWNLOADED,456348,13.957,
post,Rotating Shapes in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960445,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Rotating Shapes in Perspective.html,DOWNLOADED,437242,8.906,
post,Using Weighted Lines,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960448,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Using Weighted Lines.html,DOWNLOADED,431744,13.688,
post,Drawing From References,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960454,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189,Hand-Drawn 2D FX_ Level 1/Drawing Foundations - Design/Drawing From References.html,DOWNLOADED,457584,13.950,
category,Intro to Animate,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Animate/index.html,DOWNLOADED,813167,13.095,
category,Intro to Harmony,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Harmony/index.html,DOWNLOADED,637495,12.404,
category,Intro to Photoshop,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Intro to Photoshop/index.html,DOWNLOADED,778528,8.510,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659703,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487511,Hand-Drawn 2D FX_ Level 1/2D Software Introduction - Explained/Review/index.html,DOWNLOADED,567333,13.109,
category,2D FX Playbook,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487517,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/2D FX Playbook/index.html,DOWNLOADED,1140287,13.313,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153488366,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153487517,Hand-Drawn 2D FX_ Level 1/2D FX Basics - Animation/Review/index.html,DOWNLOADED,568795,13.061,
category,Line Wiggle Warmup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Line Wiggle Warmup/index.html,DOWNLOADED,613452,11.210,
category,Negative Shapes: Blip Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Negative Shapes_ Blip Animation/index.html,DOWNLOADED,553946,12.749,
category,Sparkle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Sparkle/index.html,DOWNLOADED,644455,12.720,
category,Abstract Lightning,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Abstract Lightning/index.html,DOWNLOADED,702186,12.620,
category,Fireball,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Fireball/index.html,DOWNLOADED,801956,13.764,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659705,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627211,Hand-Drawn 2D FX_ Level 1/Applied Foundations - Animation/Review/index.html,DOWNLOADED,567724,12.132,
post,Design Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959755,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Design Commentary.html,DOWNLOADED,465586,15.545,
post,Creation & Dissipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959760,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Creation & Dissipation.html,DOWNLOADED,450960,15.580,
post,The Wave Principle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959757,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/The Wave Principle.html,DOWNLOADED,498288,19.034,
post,Cycles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959765,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Cycles.html,DOWNLOADED,437357,19.443,
post,Smoke & Dust,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959777,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224,Hand-Drawn 2D FX_ Level 1/Elemental Foundations - Explained/Smoke & Dust.html,DOWNLOADED,432331,10.345,
